code,name,price,pct_change,amount,main_net,main_pct,super_net,large_net,medium_net,small_net,period,updated_at
300509,新美星,9.36,-4.1,56665768.9,-813153.7837149998,-1.4349999999999996,-284603.8243002499,-365919.2026717499,203288.44592874995,447234.5810432499,3日排行,2026-06-08 16:30:39
002097,山河智能,8.34,-1.18,199666082.16,-824620.9193207999,-0.4129999999999999,-288617.32176227996,-371079.41369435994,206155.22983019997,453541.50562644,3日排行,2026-06-08 16:30:39
300380,安硕信息,29.74,-3.0,79124454.0,-830806.767,-1.05,-290782.36844999995,-373863.04515,207701.69175,456943.72185000003,3日排行,2026-06-08 16:30:39
002184,海得控制,11.54,-1.79,142947315.04,-895564.9287255998,-0.6264999999999998,-313447.7250539599,-403004.2179265199,223891.23218139994,492560.7107990799,3日排行,2026-06-08 16:30:39
603416,信捷电气,58.8,-1.04,252459442.0,-918952.36888,-0.364,-321633.329108,-413528.565996,229738.09222,505423.802884,3日排行,2026-06-08 16:30:39
300195,长荣股份,5.64,-3.92,68637929.0,-941712.3858799998,-1.3719999999999999,-329599.33505799994,-423770.57364599995,235428.09646999996,517941.81223399995,3日排行,2026-06-08 16:30:39
300836,佰奥智能,68.18,-2.05,135252381.04,-970435.8339619997,-0.7174999999999998,-339652.5418866999,-436696.1252828999,242608.95849049994,533739.7086790999,3日排行,2026-06-08 16:30:39
603015,弘讯科技,12.65,-1.86,156651826.0,-1019803.3872600001,-0.6510000000000001,-356931.18554100004,-458911.52426700003,254950.84681500003,560891.8629930001,3日排行,2026-06-08 16:30:39
301519,舜禹股份,12.67,-4.74,62073559.0,-1029800.3438100001,-1.659,-360430.12033350003,-463410.15471450007,257450.08595250003,566390.1890955002,3日排行,2026-06-08 16:30:39
002209,达 意 隆,12.0,-4.46,66840187.0,-1043375.31907,-1.561,-365181.3616745,-469518.8935815,260843.8297675,573856.4254885,3日排行,2026-06-08 16:30:39
603656,泰禾智能,18.71,-2.6,115026566.0,-1046741.7506000001,-0.91,-366359.61271,-471033.78777000005,261685.43765000004,575707.9628300001,3日排行,2026-06-08 16:30:39
300768,迪普科技,14.98,-2.98,100559279.02,-1048833.2801786,-1.043,-367091.64806250995,-471974.97608037,262208.32004465,576858.3040982301,3日排行,2026-06-08 16:30:39
300369,绿盟科技,6.07,-2.88,108766301.0,-1096364.31408,-1.0079999999999998,-383727.5099279999,-493363.941336,274091.07852,603000.372744,3日排行,2026-06-08 16:30:39
605286,同力天启,30.49,-4.75,66691508.0,-1108746.3205,-1.6624999999999996,-388061.21217499994,-498935.84422499995,277186.580125,609810.476275,3日排行,2026-06-08 16:30:39
300415,伊之密,21.26,-1.85,174763913.02,-1131596.3368045,-0.6475,-396058.717881575,-509218.351562025,282899.084201125,622377.985242475,3日排行,2026-06-08 16:30:39
